id,title,base,gregorian_year,gregorian_month,gregorian_day,gregorian_day_title,jalali_year,jalali_month,jalali_day,jalali_day_title,hijri_year,hijri_month,hijri_day,hijri_day_title,is_holiday,date_string,object_name
165,مبعث رسول اکرم (ص),2,2019,4,3,Wednesday,1398,1,14,چهارشنبه,1440,7,27,الأربعاء,True,۲۷ رجب,event
9,سروش روز،جشن سروشگان,0,2019,4,6,Saturday,1398,1,17,شنبه,1440,7,30,السبت,False,۱۷ فروردین,event
10,روز جهانی بهداشت,1,2019,4,7,Sunday,1398,1,18,یکشنبه,1440,8,1,الأحد,False,April 7,event
11,فروردین روز،جشن فروردینگان,0,2019,4,8,Monday,1398,1,19,دوشنبه,1440,8,2,الاثنین,False,۱۹ فروردین,event
166,ولادت سالار شهیدان، امام حسین علیه السلام و روز پاسدار,2,2019,4,9,Tuesday,1398,1,20,سه شنبه,1440,8,3,الثلاثاء,False,۳ شعبان,event
167,ولادت ابوالفضل العباس علیه السلام و روز جانباز,2,2019,4,10,Wednesday,1398,1,21,چهارشنبه,1440,8,4,الأربعاء,False,۴ شعبان,event
168,ولادت امام زین العابدین علیه السلام,2,2019,4,11,Thursday,1398,1,22,پنج شنبه,1440,8,5,الخمیس,False,۵ شعبان,event
272,روز دندانپزشک,0,2019,4,12,Friday,1398,1,23,جمعه,1440,8,6,الجمعة,False,۲۳ فروردین,event
12,روز بزرگداشت عطار نیشابوری,0,2019,4,14,Sunday,1398,1,25,یکشنبه,1440,8,8,الأحد,False,۲۵ فروردین,event
169,ولادت علی اکبر علیه السلام و روز جوان,2,2019,4,17,Wednesday,1398,1,28,چهارشنبه,1440,8,11,الأربعاء,False,۱۱ شعبان,event
13,روز ارتش جمهوری اسلامی ایران,0,2019,4,18,Thursday,1398,1,29,پنج شنبه,1440,8,12,الخمیس,False,۲۹ فروردین,event
273,روز علوم آزمایشگاهی، زاد روز حکیم سید اسماعیل جرجانی,0,2019,4,19,Friday,1398,1,30,جمعه,1440,8,13,الجمعة,False,۳۰ فروردین,event
14,روز بزرگداشت سعدی,0,2019,4,21,Sunday,1398,2,1,یکشنبه,1440,8,15,الأحد,False,۱ اردیبهشت,event
170,ولادت حضرت قائم عجل الله تعالی فرجه و جشن نیمه شعبان,2,2019,4,21,Sunday,1398,2,1,یکشنبه,1440,8,15,الأحد,True,۱۵ شعبان,event
15,جشن گیاه آوری؛ روز زمین,1,2019,4,22,Monday,1398,2,2,دوشنبه,1440,8,16,الاثنین,False,April 22,event
16,روزبزرگداشت شیخ بهایی؛ روزملی کارآفرینی؛ روز معماری,0,2019,4,23,Tuesday,1398,2,3,سه شنبه,1440,8,17,الثلاثاء,False,۳ اردیبهشت,event
946,روز جهانی طراحی و گرافیک,1,2019,4,27,Saturday,1398,2,7,شنبه,1440,8,21,السبت,False,April 27,event
243,روز ملی روانشناس و مشاور,0,2019,4,29,Monday,1398,2,9,دوشنبه,1440,8,23,الاثنین,False,۹ اردیبهشت,event
19,جشن چهلم نوروز؛ روز ملی خلیج فارس,0,2019,4,30,Tuesday,1398,2,10,سه شنبه,1440,8,24,الثلاثاء,False,۱۰ اردیبهشت,event
21,روزجهانی  کارگر,1,2019,5,1,Wednesday,1398,2,11,چهارشنبه,1440,8,25,الأربعاء,False,May 1,event
20,روز معلم,0,2019,5,2,Thursday,1398,2,12,پنج شنبه,1440,8,26,الخمیس,False,۱۲ اردیبهشت,event
22,جشن میانه بهار/جشن بهاربد؛ روز شیراز,0,2019,5,5,Sunday,1398,2,15,یکشنبه,1440,8,29,الأحد,False,۱۵ اردیبهشت,event
244,روز جهانی ماما,1,2019,5,5,Sunday,1398,2,15,یکشنبه,1440,8,29,الأحد,False,May 5,event
25,روز جهانی صلیب سرخ و هلال احمر,1,2019,5,8,Wednesday,1398,2,18,چهارشنبه,1440,9,2,الأربعاء,False,May 8,event
947,زادروز مریم میرزاخانی ریاضیدان ایرانی، روز جهانی زن در ریاضیات,0,2019,5,12,Sunday,1398,2,22,یکشنبه,1440,9,6,الأحد,False,۲۲ اردیبهشت,event
27,روز بزرگداشت فردوسی,0,2019,5,15,Wednesday,1398,2,25,چهارشنبه,1440,9,9,الأربعاء,False,۲۵ اردیبهشت,event
28,روز ارتباطات و روابط عمومی,0,2019,5,17,Friday,1398,2,27,جمعه,1440,9,11,الجمعة,False,۲۷ اردیبهشت,event
29,روز بزرگداشت حکیم عمر خیام,0,2019,5,18,Saturday,1398,2,28,شنبه,1440,9,12,السبت,False,۲۸ اردیبهشت,event
30,روز جهانی موزه و میراث فرهنگی,1,2019,5,18,Saturday,1398,2,28,شنبه,1440,9,12,السبت,False,May 18,event
172,ولادت امام حسن مجتبی علیه السلام,2,2019,5,21,Tuesday,1398,2,31,سه شنبه,1440,9,15,الثلاثاء,False,۱۵ رمضان,event
31,روز بهره وری و بهینه سازی مصرف,0,2019,5,22,Wednesday,1398,3,1,چهارشنبه,1440,9,16,الأربعاء,False,۱ خرداد,event
213,روز بزرگداشت ملاصدرا,0,2019,5,22,Wednesday,1398,3,1,چهارشنبه,1440,9,16,الأربعاء,False,۱ خرداد,event
32,فتح خرمشهر در عملیات بیت المقدس و روز مقاومت، ایثار و پیروزی,0,2019,5,24,Friday,1398,3,3,جمعه,1440,9,18,الجمعة,False,۳ خرداد,event
173,شب قدر,2,2019,5,24,Friday,1398,3,3,جمعه,1440,9,18,الجمعة,False,۱۸ رمضان,event
174,ضربت خوردن حضرت علی علیه السلام,2,2019,5,25,Saturday,1398,3,4,شنبه,1440,9,19,السبت,False,۱۹ رمضان,event
210,روز دزفول، روز مقاومت و پایداری,0,2019,5,25,Saturday,1398,3,4,شنبه,1440,9,19,السبت,False,۴ خرداد,event
33,خرداد روز،جشن خردادگان,0,2019,5,27,Monday,1398,3,6,دوشنبه,1440,9,21,الاثنین,False,۶ خرداد,event
175,شهادت حضرت علی علیه السلام,2,2019,5,27,Monday,1398,3,6,دوشنبه,1440,9,21,الاثنین,True,۲۱ رمضان,event
176,شب قدر,2,2019,5,28,Tuesday,1398,3,7,سه شنبه,1440,9,22,الثلاثاء,False,۲۲ رمضان,event
943,روز جهانی بدون دخانیات,1,2019,5,31,Friday,1398,3,10,جمعه,1440,9,25,الجمعة,False,May 31,event
34,رحلت حضرت امام خمینی,0,2019,6,4,Tuesday,1398,3,14,سه شنبه,1440,9,29,الثلاثاء,True,۱۴ خرداد,event
35,قیام 15 خرداد,0,2019,6,5,Wednesday,1398,3,15,چهارشنبه,1440,10,1,الأربعاء,True,۱۵ خرداد,event
36,روز جهانی محیط زیست,1,2019,6,5,Wednesday,1398,3,15,چهارشنبه,1440,10,1,الأربعاء,False,June 5,event
177,عید سعید فطر,2,2019,6,5,Wednesday,1398,3,15,چهارشنبه,1440,10,1,الأربعاء,True,۱ شوال,event
191,تعطیل به مناسبت عید سعید فطر,2,2019,6,6,Thursday,1398,3,16,پنج شنبه,1440,10,2,الخمیس,True,۲ شوال,event
37,روز جهانی صنایع دستی,1,2019,6,10,Monday,1398,3,20,دوشنبه,1440,10,6,الاثنین,False,June 10,event
256,روز جهانی مبارزه با کار کودکان,1,2019,6,12,Wednesday,1398,3,22,چهارشنبه,1440,10,8,الأربعاء,False,June 12,event
211,روز جهانی اهدای خون,1,2019,6,14,Friday,1398,3,24,جمعه,1440,10,10,الجمعة,False,June 14,event
38,روز ملی گل وگیاه,0,2019,6,15,Saturday,1398,3,25,شنبه,1440,10,11,السبت,False,۲۵ خرداد,event
40,روز جهانی بیابان زدایی,1,2019,6,17,Monday,1398,3,27,دوشنبه,1440,10,13,الاثنین,False,June 17,event
956,روز جهانی پدر,1,2019,6,18,Tuesday,1398,3,28,سه شنبه,1440,10,14,الثلاثاء,False,June 18,event
955,سالروز زلزله رودبار و منجیل [1369خورشیدی],0,2019,6,21,Friday,1398,3,31,جمعه,1440,10,17,الجمعة,False,۳۱ خرداد,event
43,جشن آب پاشونک، جشن آغاز تابستان,0,2019,6,22,Saturday,1398,4,1,شنبه,1440,10,18,السبت,False,۱ تیر,event
45,روز جهانی مبارزه با مواد مخدر,1,2019,6,26,Wednesday,1398,4,5,چهارشنبه,1440,10,22,الأربعاء,False,June 26,event
46,انفجار دفتر حزب جمهوری اسلامی و شهادت دکتر بهشتی و 72 نفر از اعضای حزب؛ روز قوه قضاییه,0,2019,6,28,Friday,1398,4,7,جمعه,1440,10,24,الجمعة,False,۷ تیر,event
47,روز مبارزه با سلاح های شیمیایی و میکروبی,0,2019,6,29,Saturday,1398,4,8,شنبه,1440,10,25,السبت,False,۸ تیر,event
178,شهادت امام جعفر صادق علیه السلام,2,2019,6,29,Saturday,1398,4,8,شنبه,1440,10,25,السبت,True,۲۵ شوال,event
48,روز صنعت و معدن,0,2019,7,1,Monday,1398,4,10,دوشنبه,1440,10,27,الاثنین,False,۱۰ تیر,event
931,شلیک به پرواز 655 ایران ایر توسط ناو وینسنس [ 1367 خورشیدی ],0,2019,7,3,Wednesday,1398,4,12,چهارشنبه,1440,10,29,الأربعاء,False,۱۲ تیر,event
49,جشن تیرگان، بزرگداشت کمان کشیدن جان فدای ایران، آرش کمانگیر بر فراز البرز,0,2019,7,4,Thursday,1398,4,13,پنج شنبه,1440,11,1,الخمیس,False,۱۳ تیر,event
179,ولادت حضرت معصومه سلام الله علیها و روز دختران,2,2019,7,4,Thursday,1398,4,13,پنج شنبه,1440,11,1,الخمیس,False,۱ ذوالقعده,event
50,روز قلم,0,2019,7,5,Friday,1398,4,14,جمعه,1440,11,2,الجمعة,False,۱۴ تیر,event
51,جشن خام خواری,0,2019,7,6,Saturday,1398,4,15,شنبه,1440,11,3,السبت,False,۱۵ تیر,event
944,زادروز محمد خوارزمی، ریاضیدان و فیلسوف ایرانی و روز ملی فناوری اطلاعات,0,2019,7,13,Saturday,1398,4,22,شنبه,1440,11,10,السبت,False,۲۲ تیر,event
180,ولادت امام  رضا علیه السلام,2,2019,7,14,Sunday,1398,4,23,یکشنبه,1440,11,11,الأحد,False,۱۱ ذوالقعده,event
53,روز بهزیستی و تامین اجتماعی,0,2019,7,16,Tuesday,1398,4,25,سه شنبه,1440,11,13,الثلاثاء,False,۲۵ تیر,event
54,اعلام پذیرش قطعنامه 598 شورای امنیت از سوی ایران [ 1367 خورشیدی ],0,2019,7,18,Thursday,1398,4,27,پنج شنبه,1440,11,15,الخمیس,False,۲۷ تیر,event
56,اَمرداد روز،جشن  اَمردادگان,0,2019,7,29,Monday,1398,5,7,دوشنبه,1440,11,26,الاثنین,False,۷ اَمرداد,event
57,روز بزرگداشت شیخ شهاب الدین سهروردی,0,2019,7,30,Tuesday,1398,5,8,سه شنبه,1440,11,27,الثلاثاء,False,۸ اَمرداد,event
59,جشن چله تابستان,0,2019,8,1,Thursday,1398,5,10,پنج شنبه,1440,11,29,الخمیس,False,۱۰ اَمرداد,event
267,آغاز هفته جهانی شیردهی,1,2019,8,1,Thursday,1398,5,10,پنج شنبه,1440,11,29,الخمیس,False,August 1,event
181,شهادت امام محمد تقی علیه السلام,2,2019,8,2,Friday,1398,5,11,جمعه,1440,11,30,الجمعة,False,۳۰ ذوالقعده,event
60,صدور فرمان مشروطیت,0,2019,8,5,Monday,1398,5,14,دوشنبه,1440,12,3,الاثنین,False,۱۴ اَمرداد,event
61,روز خبرنگار,0,2019,8,8,Thursday,1398,5,17,پنج شنبه,1440,12,6,الخمیس,False,۱۷ اَمرداد,event
183,شهادت امام محمد باقر علیه السلام,2,2019,8,9,Friday,1398,5,18,جمعه,1440,12,7,الجمعة,False,۷ ذوالحجه,event
184,روز عرفه,2,2019,8,11,Sunday,1398,5,20,یکشنبه,1440,12,9,الأحد,False,۹ ذوالحجه,event
185,عید سعید قربان,2,2019,8,12,Monday,1398,5,21,دوشنبه,1440,12,10,الاثنین,True,۱۰ ذوالحجه,event
245,روز جهانی چپ دست ها,1,2019,8,13,Tuesday,1398,5,22,سه شنبه,1440,12,11,الثلاثاء,False,August 13,event
